tau_p_design,setup,scheme,sum_se,mean_se,p5_se,tau_p_actual,ee_bps_per_hz_per_watt
3,51,Hybrid#4 (TopAP+greedy),295.60940328324546,5.9121880656649095,1.0128313710825558,3,1.7204931804243604
3,52,Random,298.7536434041011,5.975072868082022,1.6950716195230464,3,1.600465946807685
3,52,Gao matching,298.372282051188,5.96744564102376,1.675980388678278,3,1.598422939559936
3,52,GC (Liu),298.20801092461915,5.964160218492383,1.7155494009053631,3,1.5975429156676029
3,52,Structured (Chen),299.0900396089944,5.981800792179888,1.6993241678519158,3,1.6022680693338989
3,52,Mussbah,288.2541676436442,5.765083352872884,1.4489454868688536,9,2.186532074819992
3,52,MJH weighted-count default,288.2541676436442,5.765083352872884,1.4489454868688536,9,2.186532074819992
3,52,MJH weighted-count strict,296.6695426086642,5.933390852173284,1.6293014440486788,4,2.2503663202467608
3,52,MJH weighted-power,288.2541676436442,5.765083352872884,1.4489454868688536,9,2.186532074819992
3,52,MJH beam-resource matching,293.0241564001414,5.860483128002828,1.6204751640911976,5,2.22271449500101
3,52,TopAP (bisect),298.3055210560882,5.966110421121764,1.7151310246299085,3,3.402724574784276
3,52,Hybrid#3 (TopAP N=8 adaptive),292.45652535082024,5.849130507016405,1.609654255366438,7,1.7879958753871223
3,52,Hybrid#4 (TopAP+greedy),299.0261607937917,5.9805232158758335,1.7286143223686197,3,1.765815623997589
3,53,Random,286.69841898282493,5.733968379656499,0.7175841643098013,3,1.535884387407991
3,53,Gao matching,287.96383581364853,5.7592767162729706,0.7162992835802467,3,1.5426634061445461
3,53,GC (Liu),287.9798761738042,5.759597523476084,0.7390976609823622,3,1.54274933664538
3,53,Structured (Chen),288.71884559067655,5.774376911813531,0.737729204006088,3,1.5467081013786248
3,53,Mussbah,279.17380202750593,5.583476040550119,0.7543242193674013,7,2.08468302696333
3,53,MJH weighted-count default,279.17380202750593,5.583476040550119,0.7543242193674013,7,2.08468302696333
3,53,MJH weighted-count strict,288.0566800003186,5.761133600006372,0.7108181827532195,3,2.151014411950108
3,53,MJH weighted-power,279.17380202750593,5.583476040550119,0.7543242193674013,7,2.08468302696333
3,53,MJH beam-resource matching,284.2677028603397,5.685354057206793,0.7328319712954183,4,2.1227208676565503
3,53,TopAP (bisect),288.31315622390935,5.766263124478187,0.7338986805626714,3,3.556494525788356
3,53,Hybrid#3 (TopAP N=8 adaptive),278.7878243592727,5.575756487185454,0.6280248955573706,8,1.6383221803679104
3,53,Hybrid#4 (TopAP+greedy),288.381439280508,5.76762878561016,0.7254974285119561,3,1.6238455592727215
3,54,Random,254.77210914949382,5.095442182989876,1.098407461966811,3,1.3648505847294314
3,54,Gao matching,255.74693633408387,5.114938726681677,1.098890703038721,3,1.3700728732183067
3,54,GC (Liu),255.39593909146893,5.107918781829379,1.0842833707344341,3,1.3681925308471552
3,54,Structured (Chen),255.4948030173471,5.109896060346942,1.091992126919074,3,1.3687221590215026
3,54,Mussbah,248.14235947347882,4.962847189469576,0.961516087383122,7,1.8717601257695498
3,54,MJH weighted-count default,248.14235947347882,4.962847189469576,0.961516087383122,7,1.8717601257695498
3,54,MJH weighted-count strict,251.45451103026548,5.029090220605309,0.9650555543649221,5,1.8967439827283268
3,54,MJH weighted-power,248.14235947347882,4.962847189469576,0.961516087383122,7,1.8717601257695498
3,54,MJH beam-resource matching,254.50682136514035,5.090136427302807,1.0339069492765023,4,1.919767833990222
3,54,TopAP (bisect),255.17369917505155,5.103473983501031,1.0848911512954187,3,2.4304185967938876
3,54,Hybrid#3 (TopAP N=8 adaptive),246.40067165136705,4.928013433027341,0.9980400799870219,8,1.5217746061844597
3,54,Hybrid#4 (TopAP+greedy),255.37520973145942,5.107504194629189,1.0895903196322998,3,1.4583147029492307
3,55,Random,290.8628918681646,5.817257837363291,1.9329657597073613,3,1.5581940635794533
3,55,Gao matching,291.07286339979686,5.821457267995937,1.9764988972905575,3,1.5593189110703407
3,55,GC (Liu),290.50266575547226,5.810053315109445,1.9369314390570997,3,1.5562642808328875
3,55,Structured (Chen),291.2945642550899,5.825891285101798,1.9998908768572157,3,1.5605065942236962
3,55,Mussbah,286.20242690084405,5.724048538016881,1.9267955180410743,6,2.101853808329332
3,55,MJH weighted-count default,286.20242690084405,5.724048538016881,1.9267955180410743,6,2.101853808329332
3,55,MJH weighted-count strict,291.0851004221076,5.821702008442152,1.9142158062430181,3,2.137711875804952
3,55,MJH weighted-power,286.20242690084405,5.724048538016881,1.9267955180410743,6,2.101853808329332
3,55,MJH beam-resource matching,292.5368851190308,5.8507377023806155,2.04127241425743,4,2.1483736973245837
3,55,TopAP (bisect),290.6697228782968,5.813394457565936,1.970560484181021,3,3.3156242153417885
3,55,Hybrid#3 (TopAP N=8 adaptive),284.9212266280937,5.698424532561874,2.084171263543695,8,1.6662872067533139
3,55,Hybrid#4 (TopAP+greedy),290.9757379660569,5.819514759321138,1.9487988210850031,3,1.6461007239264016
3,56,Random,274.8399932931268,5.496799865862536,0.9964054765430216,3,1.4723571069274652
3,56,Gao matching,275.03822803617453,5.500764560723491,1.000394329387812,3,1.473419078765221
3,56,GC (Liu),274.84364569240455,5.496872913848091,0.9980310229508375,3,1.4723766733521675
3,56,Structured (Chen),275.4357986625087,5.508715973250174,0.9988246778366944,3,1.475548921406297
3,56,Mussbah,272.59368536617774,5.451873707323554,0.9887913768908152,7,2.085697304441667
3,56,MJH weighted-count default,272.59368536617774,5.451873707323554,0.9887913768908152,7,2.085697304441667
3,56,MJH weighted-count strict,274.6234783852567,5.492469567705134,0.990132244029665,3,2.1012278689988784
3,56,MJH weighted-power,272.59368536617774,5.451873707323554,0.9887913768908152,7,2.085697304441667
3,56,MJH beam-resource matching,274.9678382550147,5.499356765100295,1.0630796943085392,4,2.1038626712363087
3,56,TopAP (bisect),274.80317249460376,5.496063449892075,0.9975358138829816,3,3.322222516557773
3,56,Hybrid#3 (TopAP N=8 adaptive),263.83850290552977,5.276770058110595,0.9257609998499674,9,1.5504711238326925
3,56,Hybrid#4 (TopAP+greedy),274.81816837818127,5.496363367563625,0.9980155329278748,3,1.5332270307955627
3,57,Random,238.0678855853191,4.761357711706382,1.268265848058989,3,1.2753636727784954
3,57,Gao matching,238.61638670038397,4.772327734007679,1.3038789159328956,3,1.2783020716092002
3,57,GC (Liu),238.29405817319446,4.765881163463889,1.3080415932608098,3,1.2765753116421135
3,57,Structured (Chen),238.51717281479347,4.770343456295869,1.3113316648492406,3,1.2777705686506795
3,57,Mussbah,231.6573271929505,4.63314654385901,1.2284762259732602,8,1.851382549893046
3,57,MJH weighted-count default,231.6573271929505,4.63314654385901,1.2284762259732602,8,1.851382549893046
3,57,MJH weighted-count strict,238.42721561324907,4.768544312264981,1.3329329792417506,3,1.9054868315833218
3,57,MJH weighted-power,231.6573271929505,4.63314654385901,1.2284762259732602,8,1.851382549893046
3,57,MJH beam-resource matching,237.1949075442507,4.7438981508850135,1.269894996590859,4,1.8956383468292188
3,57,TopAP (bisect),238.45831183913222,4.769166236782644,1.307937470869996,3,2.8264517404875416
3,57,Hybrid#3 (TopAP N=8 adaptive),230.70045235258775,4.614009047051755,1.2766912177359604,9,1.3825436617214608
3,57,Hybrid#4 (TopAP+greedy),238.6532238203957,4.773064476407914,1.2958004923853887,3,1.362824158106381
3,58,Random,266.0809592034743,5.321619184069487,1.2753024470266054,3,1.4254337100186127
3,58,Gao matching,266.3066881768455,5.326133763536911,1.2509004188895196,3,1.4266429723759584
3,58,GC (Liu),266.8017736519524,5.336035473039048,1.220375678506381,3,1.4292952159926022
3,58,Structured (Chen),267.27887999897007,5.345577599979402,1.277799058004423,3,1.4318511428516256
3,58,Mussbah,265.8556203517856,5.317112407035712,1.333326356287207,6,2.090032523303827
3,58,MJH weighted-count default,265.8556203517856,5.317112407035712,1.333326356287207,6,2.090032523303827
3,58,MJH weighted-count strict,267.25979551310445,5.345195910262089,1.2268531212527711,3,2.1010714915667075
3,58,MJH weighted-power,265.8556203517856,5.317112407035712,1.333326356287207,6,2.090032523303827
3,58,MJH beam-resource matching,267.5756768221452,5.351513536442905,1.4215755603292815,4,2.1035548026530986
3,58,TopAP (bisect),266.8646187367023,5.337292374734046,1.2160215884275134,3,3.102475707072687
3,58,Hybrid#3 (TopAP N=8 adaptive),258.37109238658326,5.167421847731665,1.3909696303514694,8,1.620474106851513
3,58,Hybrid#4 (TopAP+greedy),267.6513661751419,5.353027323502838,1.2388607832985041,3,1.596092229837352
3,59,Random,276.56036138989,5.5312072277977995,1.5412495763571625,3,1.4815733645886966
3,59,Gao matching,277.01842850677286,5.540368570135457,1.5582653017828867,3,1.4840272955719978
3,59,GC (Liu),276.25703784902885,5.525140756980577,1.5479099117131923,3,1.4799484170483692
3,59,Structured (Chen),277.0257780580017,5.540515561160034,1.5604110633012627,3,1.4840666681678667
3,59,Mussbah,268.345251074933,5.36690502149866,1.5351552659414982,7,1.9794338658096857
3,59,MJH weighted-count default,268.345251074933,5.36690502149866,1.5351552659414982,7,1.9794338658096857
3,59,MJH weighted-count strict,276.67836656133346,5.533567331226669,1.5695259322529662,3,2.040902630154907
3,59,MJH weighted-power,268.345251074933,5.36690502149866,1.5351552659414982,7,1.9794338658096857
3,59,MJH beam-resource matching,270.10869148789556,5.402173829757911,1.5142952915272823,6,1.9924417862397021
3,59,TopAP (bisect),277.2821370485333,5.545642740970666,1.57651781413999,3,2.484792505849003
3,59,Hybrid#3 (TopAP N=8 adaptive),268.1767595786309,5.363535191572618,1.531429240225771,7,1.560830883181478
3,59,Hybrid#4 (TopAP+greedy),276.9894093474462,5.5397881869489245,1.554967894706105,3,1.5453405142820935
3,60,Random,292.912485842682,5.858249716853639,1.0464671584061902,3,1.5691740313000824
3,60,Gao matching,293.96598813581375,5.879319762716275,1.0797169531210016,3,1.5748177935847167
3,60,GC (Liu),293.01937753843356,5.860387550768671,1.1087186647500844,3,1.5697466653844658
3,60,Structured (Chen),293.9059759541261,5.878119519082523,1.1100775445038455,3,1.5744962997542473
3,60,Mussbah,284.01323381661723,5.680264676332345,1.024123828121496,8,2.3999428250119057
3,60,MJH weighted-count default,284.01323381661723,5.680264676332345,1.024123828121496,8,2.3999428250119057
3,60,MJH weighted-count strict,292.511046847036,5.850220936940721,1.0672735219523273,4,2.4717502726318097
3,60,MJH weighted-power,284.01323381661723,5.680264676332345,1.024123828121496,8,2.3999428250119057
3,60,MJH beam-resource matching,292.01544070552796,5.84030881411056,1.0102286528313786,5,2.4675623466420222
3,60,TopAP (bisect),293.3978436644557,5.867956873289114,1.0858347000381643,3,3.6192168215187794
3,60,Hybrid#3 (TopAP N=8 adaptive),281.86118559329617,5.637223711865923,0.9904231950774277,9,1.7587012412227303
3,60,Hybrid#4 (TopAP+greedy),293.53246388768775,5.870649277753755,1.0761809690435165,3,1.7418601358185408
3,61,Random,258.35046112272136,5.1670092224544275,0.9725910020675143,3,1.3840203274431504
3,61,Gao matching,257.82559332387285,5.156511866477457,0.9859805951389893,3,1.3812085356636048
3,61,GC (Liu),258.1304544790497,5.162609089580994,0.9847206216702166,3,1.3828417204234809
3,61,Structured (Chen),258.4772368753699,5.1695447375073975,0.9724518931271261,3,1.3846994832609105
3,61,Mussbah,250.25078963935957,5.005015792787192,1.039006952774041,9,1.9959917287057103
3,61,MJH weighted-count default,250.25078963935957,5.005015792787192,1.039006952774041,9,1.9959917287057103
3,61,MJH weighted-count strict,257.7616723820159,5.155233447640318,1.0260345458156876,5,2.0558982722623766
3,61,MJH weighted-power,250.25078963935957,5.005015792787192,1.039006952774041,9,1.9959917287057103
3,61,MJH beam-resource matching,254.9441604850259,5.098883209700518,1.091637798985431,6,2.033425893853396
3,61,TopAP (bisect),258.62322278164135,5.172464455632827,0.9848501956374134,3,3.095739325067029
3,61,Hybrid#3 (TopAP N=8 adaptive),250.38076500807145,5.007615300161429,1.0384084291295963,9,1.5785274666895333
3,61,Hybrid#4 (TopAP+greedy),258.66458708957316,5.173291741791463,0.9887937393685172,3,1.4982743858062841
3,62,Random,303.62410787716084,6.072482157543217,2.1524821748184264,3,1.6265577207705049
3,62,Gao matching,303.50676455124545,6.070135291024909,2.201993390579581,3,1.625929095810244
3,62,GC (Liu),303.1600078965253,6.063200157930506,2.161859659118038,3,1.6240714708742432
3,62,Structured (Chen),303.3507254800662,6.067014509601324,2.1719753514455835,3,1.6250931722146407
3,62,Mussbah,297.0814190888809,5.941628381777618,1.998437749320342,7,2.2528070403464047
3,62,MJH weighted-count default,297.0814190888809,5.941628381777618,1.998437749320342,7,2.2528070403464047
3,62,MJH weighted-count strict,304.12875282296983,6.082575056459397,2.0619076913149197,4,2.3062478886516176
3,62,MJH weighted-power,297.0814190888809,5.941628381777618,1.998437749320342,7,2.2528070403464047
3,62,MJH beam-resource matching,304.28582215195723,6.085716443039145,2.076505619076323,4,2.3074389658022874
3,62,TopAP (bisect),303.6009768002116,6.072019536004231,2.1946022362841613,3,2.6810006046085357
3,62,Hybrid#3 (TopAP N=8 adaptive),296.68078600142655,5.933615720028531,1.917207771648585,8,1.769204110727585
3,62,Hybrid#4 (TopAP+greedy),303.58782929027984,6.071756585805597,2.1658567088047196,3,1.7094711423599824
3,63,Random,288.33758122811116,5.7667516245622235,1.7043183656146343,3,1.5446656137220245
3,63,Gao matching,288.12871728784177,5.7625743457568355,1.7277562716334656,3,1.5435466997562954
3,63,GC (Liu),287.72024560487586,5.754404912097517,1.7340347557474967,3,1.5413584585975495
3,63,Structured (Chen),287.6996342497893,5.7539926849957865,1.7328565356708905,3,1.5412480406238716
3,63,Mussbah,280.6088264221132,5.612176528442265,1.822162361491319,7,2.0500102990815416
3,63,MJH weighted-count default,280.6088264221132,5.612176528442265,1.822162361491319,7,2.0500102990815416
3,63,MJH weighted-count strict,287.6259872925672,5.752519745851344,1.7279653765335323,3,2.1012747309177064
3,63,MJH weighted-power,280.6088264221132,5.612176528442265,1.822162361491319,7,2.0500102990815416
3,63,MJH beam-resource matching,286.13032334689706,5.7226064669379415,1.8465359896915006,4,2.0903480379419968
3,63,TopAP (bisect),288.02585707349476,5.7605171414698955,1.7295463461839822,3,3.316678135382341
3,63,Hybrid#3 (TopAP N=8 adaptive),276.295055710622,5.525901114212441,1.746021335319227,8,1.6891892543954885
3,63,Hybrid#4 (TopAP+greedy),288.2600893437595,5.76520178687519,1.7314610325225743,3,1.623162250539681
3,64,Random,309.24729791908976,6.184945958381795,1.313417548583165,3,1.6566819531379813
3,64,Gao matching,308.3662202680029,6.167324405360058,1.2688525635810732,3,1.651961894292873
3,64,GC (Liu),308.92627194087794,6.178525438817559,1.3660393512267373,3,1.6549621711118465
3,64,Structured (Chen),308.11414650559203,6.16228293011184,1.2048096991421064,3,1.6506114991371006
3,64,Mussbah,300.593471665415,6.0118694333083,1.1490177349320727,6,2.3661014496457726
3,64,MJH weighted-count default,300.593471665415,6.0118694333083,1.1490177349320727,6,2.3661014496457726
3,64,MJH weighted-count strict,308.7352636240127,6.174705272480254,1.305871796645348,3,2.4301890216386703
3,64,MJH weighted-power,300.593471665415,6.0118694333083,1.1490177349320727,6,2.3661014496457726
3,64,MJH beam-resource matching,309.51174013439356,6.190234802687871,1.2412082228713124,4,2.4363010046656104
3,64,TopAP (bisect),308.80443210734194,6.176088642146839,1.2740946866854597,3,3.6248197058477
3,64,Hybrid#3 (TopAP N=8 adaptive),295.39699592162134,5.907939918432427,1.219883937408601,8,1.833719906398767
3,64,Hybrid#4 (TopAP+greedy),308.5102261497857,6.170204522995714,1.299594350596814,3,1.7784986134691723
3,65,Random,331.28836434792044,6.625767286958409,1.9466212265096696,3,1.7747590947210028
3,65,Gao matching,330.8814345647916,6.617628691295832,1.8549952208377385,3,1.7725791137399554
3,65,GC (Liu),331.18182042044657,6.623636408408931,1.940748096433868,3,1.7741883236809641
3,65,Structured (Chen),330.8868018558843,6.617736037117686,1.9569956691401815,3,1.7726078670850949
3,65,Mussbah,326.70320723878757,6.534064144775751,2.0889346573507406,6,2.4729322964571963
3,65,MJH weighted-count default,326.70320723878757,6.534064144775751,2.0889346573507406,6,2.4729322964571963
3,65,MJH weighted-count strict,330.21648404869813,6.6043296809739624,1.9128966290641047,3,2.499525533061916
3,65,MJH weighted-power,326.70320723878757,6.534064144775751,2.0889346573507406,6,2.4729322964571963
3,65,MJH beam-resource matching,328.53268956465723,6.570653791293145,2.025163410696907,4,2.4867802961988517
3,65,TopAP (bisect),331.28228001647295,6.6256456003294595,1.954860525137085,3,2.990812037464396
3,65,Hybrid#3 (TopAP N=8 adaptive),320.36725651074767,6.407345130214953,1.8668864565942227,7,1.8918395148511258
3,65,Hybrid#4 (TopAP+greedy),331.30906127788296,6.6261812255576595,1.9202356788540187,3,1.8919333469756334
3,66,Random,323.20976226380617,6.464195245276123,1.9556875406682697,3,1.7314808692703905
3,66,Gao matching,324.55758239707416,6.491151647941483,2.004171045046584,3,1.7387013342700406
3,66,GC (Liu),323.6442657090311,6.472885314180623,1.9045475875102122,3,1.7338085662983813
3,66,Structured (Chen),324.3697516308102,6.487395032616203,1.9323429959520018,3,1.7376950980221977
3,66,Mussbah,315.251461290861,6.30502922581722,1.8528667698135555,8,2.4697194961941378
3,66,MJH weighted-count default,315.251461290861,6.30502922581722,1.8528667698135555,8,2.4697194961941378
3,66,MJH weighted-count strict,317.96174949321164,6.359234989864233,1.948936407459347,4,2.4909522339782604
3,66,MJH weighted-power,315.251461290861,6.30502922581722,1.8528667698135555,8,2.4697194961941378
3,66,MJH beam-resource matching,319.35579812065976,6.387115962413195,1.9657279151142741,5,2.5018733858097333
3,66,TopAP (bisect),324.0857037766443,6.481714075532887,1.9456786863925566,3,3.628502001604527
3,66,Hybrid#3 (TopAP N=8 adaptive),315.080250586197,6.3016050117239395,1.841482269522532,8,1.9263108859967213
3,66,Hybrid#4 (TopAP+greedy),324.67965876863406,6.493593175372681,1.9354825067251529,3,1.8628524528919956
3,67,Random,308.3869526278015,6.167739052556031,0.6642752468702839,3,1.65207296050608
3,67,Gao matching,308.2841032045777,6.165682064091555,0.6681077937053947,3,1.6515219814530953
3,67,GC (Liu),308.56758048194587,6.171351609638918,0.6717628740280907,3,1.6530406097247103
3,67,Structured (Chen),308.411213390642,6.16822426781284,0.6655227651471363,3,1.6522029288784397
3,67,Mussbah,297.971015490271,5.95942030980542,0.628336336045344,7,2.4031535626609664
3,67,MJH weighted-count default,297.971015490271,5.95942030980542,0.628336336045344,7,2.4031535626609664
3,67,MJH weighted-count strict,308.46821890286174,6.169364378057235,0.662779739760586,3,2.487814118445017
3,67,MJH weighted-power,297.971015490271,5.95942030980542,0.628336336045344,7,2.4031535626609664
3,67,MJH beam-resource matching,303.3184586106536,6.066369172213071,0.6590040498972132,5,2.446281002303813
3,67,TopAP (bisect),308.8465656860612,6.176931313721224,0.6741947545908653,3,3.522964627597656
3,67,Hybrid#3 (TopAP N=8 adaptive),294.17179463468926,5.883435892693785,0.542447766811717,8,1.7716745473607385
3,67,Hybrid#4 (TopAP+greedy),308.43359957374213,6.1686719914748425,0.6695104456079148,3,1.7448629053766291
3,68,Random,335.7830216769325,6.71566043353865,2.677136614963709,3,1.7988376161264243
3,68,Gao matching,335.1336751213229,6.702673502426458,2.5738593166811143,3,1.7953589738642302
3,68,GC (Liu),335.95493150272415,6.719098630054483,2.634509990615807,3,1.7997585616217369
3,68,Structured (Chen),336.1810753395588,6.723621506791176,2.6821594346440616,3,1.8009700464619225
3,68,Mussbah,328.8800432207999,6.577600864415998,2.3588963353214214,6,2.583571524948021
3,68,MJH weighted-count default,328.8800432207999,6.577600864415998,2.3588963353214214,6,2.583571524948021
3,68,MJH weighted-count strict,337.1648238502548,6.743296477005096,2.200514409066066,2,2.648653988192318
3,68,MJH weighted-power,328.8800432207999,6.577600864415998,2.3588963353214214,6,2.583571524948021
3,68,MJH beam-resource matching,333.3528842076648,6.667057684153296,2.359771267531796,4,2.618708666430109
3,68,TopAP (bisect),336.0129349730431,6.720258699460862,2.6709161218757242,3,2.90375573936088
3,68,Hybrid#3 (TopAP N=8 adaptive),322.3216224790016,6.446432449580032,2.3849202583461158,8,1.9412092696351413
3,68,Hybrid#4 (TopAP+greedy),336.02708506434095,6.720541701286819,2.6640707127288357,3,1.900964086730196
3,69,Random,290.907543895681,5.81815087791362,1.2395042699634717,3,1.55843327086972
3,69,Gao matching,291.5188098846043,5.830376197692086,1.2837066786269624,3,1.5617079100960949
3,69,GC (Liu),290.8285568706357,5.816571137412714,1.273968665466957,3,1.5580101260926915
3,69,Structured (Chen),291.3088417767718,5.826176835535437,1.2500156421517614,3,1.5605830809469923
3,69,Mussbah,287.162415220407,5.74324830440814,1.1796532298319664,7,2.2665348882139
3,69,MJH weighted-count default,287.162415220407,5.74324830440814,1.1796532298319664,7,2.2665348882139
3,69,MJH weighted-count strict,291.5901445825022,5.831802891650044,1.2773104325419222,3,2.3014823693007096
3,69,MJH weighted-power,287.162415220407,5.74324830440814,1.1796532298319664,7,2.2665348882139
3,69,MJH beam-resource matching,292.78076279330367,5.8556152558660735,1.192545581814706,5,2.3108797610563583
3,69,TopAP (bisect),290.9733394554125,5.81946678910825,1.2592579944305988,3,2.5883469781059674
3,69,Hybrid#3 (TopAP N=8 adaptive),287.0939801659057,5.741879603318114,1.1834351935427274,7,1.7552108019109787
3,69,Hybrid#4 (TopAP+greedy),291.11415015032003,5.822283003006401,1.2666390286880314,3,1.7025048987786153
3,70,Random,283.6598071433858,5.673196142867717,1.5394743162664903,3,1.51960610969671
3,70,Gao matching,284.3529196196079,5.687058392392158,1.5159025774890544,3,1.5233192122478998
3,70,GC (Liu),285.17091493419525,5.703418298683905,1.5603245854361156,3,1.5277013300046178
3,70,Structured (Chen),283.70638378534954,5.674127675706991,1.502066128491974,3,1.5198556274215158
3,70,Mussbah,276.9176191871558,5.538352383743116,1.459886766041091,8,2.170172431293916
3,70,MJH weighted-count default,276.9176191871558,5.538352383743116,1.459886766041091,8,2.170172431293916
3,70,MJH weighted-count strict,280.73375196232416,5.6146750392464835,1.4271867165870242,5,2.2000790373348638
3,70,MJH weighted-power,276.9176191871558,5.538352383743116,1.459886766041091,8,2.170172431293916
3,70,MJH beam-resource matching,278.7226795618916,5.574453591237832,1.5740911851333457,6,2.184318487704379
3,70,TopAP (bisect),284.5962870194573,5.691925740389146,1.5717187117310818,3,3.340658754018867
3,70,Hybrid#3 (TopAP N=8 adaptive),271.2028845143269,5.4240576902865385,1.5126555676570725,10,1.6252669867019194
3,70,Hybrid#4 (TopAP+greedy),283.95129472533716,5.6790258945067436,1.5348419309952717,3,1.6447437064748982
3,71,Random,308.1420568285144,6.162841136570288,1.973184432511149,3,1.6507610187241846
3,71,Gao matching,308.0903816944191,6.161807633888381,2.1451038051642892,3,1.650484187648674
3,71,GC (Liu),308.4060693438845,6.16812138687769,2.057192752886191,3,1.6521753714850957
3,71,Structured (Chen),308.28359085885353,6.165671817177071,2.156787422250487,3,1.6515192367438585
3,71,Mussbah,300.81870979323793,6.016374195864759,2.1028371496588645,6,2.2113060924253607
3,71,MJH weighted-count default,300.81870979323793,6.016374195864759,2.1028371496588645,6,2.2113060924253607
3,71,MJH weighted-count strict,308.5554213619368,6.171108427238736,2.1050690280447175,3,2.268178344284165
3,71,MJH weighted-power,300.81870979323793,6.016374195864759,2.1028371496588645,6,2.2113060924253607
3,71,MJH beam-resource matching,302.48356452108857,6.049671290421771,2.203983731607036,4,2.2235443717705174
3,71,TopAP (bisect),307.7167699881503,6.154335399763006,2.059895413488321,3,2.8415553981206645
3,71,Hybrid#3 (TopAP N=8 adaptive),294.64935311495714,5.8929870622991425,2.2711442318578348,7,1.8290788047071989
3,71,Hybrid#4 (TopAP+greedy),307.78038940647207,6.1556077881294415,1.9760083278590406,3,1.7575733667448679
3,72,Random,307.7580216969799,6.1551604339395976,1.341975558111455,3,1.6487036876623926
3,72,Gao matching,309.5547881477703,6.191095762955406,1.3398052880008962,3,1.6583292222201984
3,72,GC (Liu),309.15933472814083,6.183186694562817,1.378310962415129,3,1.6562107217578976
3,72,Structured (Chen),309.35935718820167,6.187187143764033,1.348864403123163,3,1.6572822706510808
3,72,Mussbah,304.3397031026388,6.086794062052776,1.4852574635549,7,2.407909564997472
3,72,MJH weighted-count default,304.3397031026388,6.086794062052776,1.4852574635549,7,2.407909564997472
3,72,MJH weighted-count strict,308.9067530107635,6.17813506021527,1.3251739493267354,3,2.4440436712132674
3,72,MJH weighted-power,304.3397031026388,6.086794062052776,1.4852574635549,7,2.407909564997472
3,72,MJH beam-resource matching,302.80837224908856,6.056167444981771,1.351513592019559,5,2.3957938069420868
3,72,TopAP (bisect),309.8198242930611,6.196396485861222,1.3630206629709232,3,3.5011186472518445
3,72,Hybrid#3 (TopAP N=8 adaptive),294.86780816081057,5.8973561632162115,1.2810437280937002,8,1.7936907273937892
3,72,Hybrid#4 (TopAP+greedy),309.3136865405146,6.186273730810292,1.3781371325133067,3,1.7663292274132367
3,73,Random,272.33851164422276,5.446770232884456,1.9096845221596968,3,1.458956312379765
3,73,Gao matching,272.46924829463023,5.449384965892604,1.9524818361804743,3,1.4596566872926622
3,73,GC (Liu),272.85936186744163,5.457187237348832,1.9180842181776794,3,1.4617465814327233
3,73,Structured (Chen),273.18756822832995,5.463751364566599,1.9342428340440732,3,1.463504829794625
3,73,Mussbah,266.38408446026807,5.327681689205361,1.8103171813054568,6,2.0287943879382193
3,73,MJH weighted-count default,266.38408446026807,5.327681689205361,1.8103171813054568,6,2.0287943879382193
3,73,MJH weighted-count strict,272.56080474336767,5.451216094867354,1.922438716636562,3,2.0758365957022713
3,73,MJH weighted-power,266.38408446026807,5.327681689205361,1.8103171813054568,6,2.0287943879382193
3,73,MJH beam-resource matching,270.47653163804404,5.40953063276088,1.8655520109674735,4,2.059962668445773
3,73,TopAP (bisect),272.93555320244474,5.458711064048895,1.9386813130188005,3,2.973424092990774
3,73,Hybrid#3 (TopAP N=8 adaptive),262.6150792205005,5.252301584410009,1.6933752153086958,8,1.5660592111742815
3,73,Hybrid#4 (TopAP+greedy),272.8247159812479,5.456494319624958,1.9350370085755073,3,1.5434172127922756
3,74,Random,287.1509490117354,5.743018980234708,1.702008251165704,3,1.5383086554200114
3,74,Gao matching,287.87560263707053,5.7575120527414105,1.7570500256564408,3,1.5421907284128782
3,74,GC (Liu),288.200621131169,5.76401242262338,1.7574449629473454,3,1.543931898916977
3,74,Structured (Chen),288.157007940024,5.76314015880048,1.7652161530212322,3,1.5436982568215576
3,74,Mussbah,281.47507322527207,5.6295014645054415,1.756812490064633,7,2.16109233678614
3,74,MJH weighted-count default,281.47507322527207,5.6295014645054415,1.756812490064633,7,2.16109233678614
3,74,MJH weighted-count strict,287.1962226487985,5.743924452975969,1.7491201633568727,3,2.205017832692828
3,74,MJH weighted-power,281.47507322527207,5.6295014645054415,1.756812490064633,7,2.16109233678614
3,74,MJH beam-resource matching,289.71152616687215,5.794230523337443,1.7324628661305954,4,2.2243296783042856
3,74,TopAP (bisect),287.51230756329676,5.7502461512659355,1.7574573622243694,3,2.5764675459335087
3,74,Hybrid#3 (TopAP N=8 adaptive),278.8820373626666,5.577640747253332,1.6504159412195007,8,1.7223800557653115
3,74,Hybrid#4 (TopAP+greedy),288.00023257417115,5.760004651483423,1.7488303372766683,3,1.6602626781754681
3,75,Random,320.5145257404672,6.410290514809344,1.8360229050967183,3,1.7170421021810747
3,75,Gao matching,321.11145800499236,6.422229160099847,1.9277917487961322,3,1.7202399535981736
3,75,GC (Liu),321.11930147026806,6.422386029405361,1.8933044601547706,3,1.7202819721621507
3,75,Structured (Chen),320.8156046471988,6.4163120929439765,1.8300216066912578,3,1.7186550248957084
3,75,Mussbah,313.22052387283975,6.264410477456795,2.098934547201673,7,2.5509327060987057
